Data de apontamento,Horas apontadas,Código do colaborador,Card
2025-03-20,3,UN5Z,104462
2025-03-20,8,UN5Z,112367
2025-03-21,4,UN5Z,100921
2025-03-21,8,UN5Z,124870
2025-03-22,6,UN5Z,114376
2025-03-22,3,UN5Z,118003
2025-03-22,2,UN5Z,115614
2025-03-23,7,UN5Z,111071
2025-03-23,7,UN5Z,122330
2025-03-23,2,UN5Z,103936
2025-03-23,2,UN5Z,105443
2025-03-24,5,UN5Z,111270
2025-03-24,2,UN5Z,122029
2025-03-25,8,UN5Z,122556
2025-03-26,1,UN5Z,120930
2025-03-26,6,UN5Z,119772
2025-03-27,4,UN5Z,112532
2025-03-28,5,UN5Z,104649
2025-03-28,7,UN5Z,108948
2025-03-28,6,UN5Z,121083
2025-03-29,3,UN5Z,100330
2025-03-30,2,UN5Z,122063
2025-03-30,4,UN5Z,104505
2025-03-30,5,UN5Z,124735
2025-03-31,1,UN5Z,107758
2025-03-31,2,UN5Z,121653
2025-03-31,8,UN5Z,103811
2025-03-31,5,UN5Z,113192
2025-04-01,1,UN5Z,101208
2025-04-02,7,UN5Z,113652
2025-04-02,5,UN5Z,123854
2025-04-02,4,UN5Z,106551
2025-04-03,1,UN5Z,116238
2025-04-03,3,UN5Z,102232
2025-04-03,4,UN5Z,122792
2025-04-04,1,UN5Z,108771
2025-04-04,4,UN5Z,116355
2025-04-04,8,UN5Z,120959
2025-04-05,1,UN5Z,117256
2025-04-06,2,UN5Z,123191
2025-04-06,7,UN5Z,107507
2025-04-06,2,UN5Z,102219
2025-04-07,3,UN5Z,106824
2025-04-07,5,UN5Z,117976
2025-04-07,1,UN5Z,116639
2025-04-07,2,UN5Z,108677
2025-04-08,8,UN5Z,115782
2025-04-09,6,UN5Z,100592
2025-04-09,7,UN5Z,122253
2025-04-10,5,UN5Z,103109
2025-04-10,4,UN5Z,123171
2025-04-10,1,UN5Z,120444
2025-04-10,1,UN5Z,113989
2025-04-11,4,UN5Z,109464
2025-04-12,1,UN5Z,124349
2025-04-12,8,UN5Z,106692
2025-04-12,1,UN5Z,111628
2025-04-12,7,UN5Z,115838
2025-04-13,3,UN5Z,102223
2025-04-13,7,UN5Z,109045
2025-04-13,7,UN5Z,110917
2025-04-13,3,UN5Z,113597
2025-04-14,8,UN5Z,102607
2025-04-15,6,UN5Z,120163
2025-04-16,4,UN5Z,120820
2025-04-16,6,UN5Z,123650
2025-04-16,7,UN5Z,117902
2025-04-17,4,UN5Z,102082
2025-04-18,2,UN5Z,121343
2025-04-18,1,UN5Z,124804
2025-04-19,7,UN5Z,106360
2025-04-19,1,UN5Z,100639
2025-04-20,4,UN5Z,103106
2025-04-21,2,UN5Z,111573
2025-04-22,3,UN5Z,109723
2025-04-23,3,UN5Z,103411
2025-04-23,5,UN5Z,104706
2025-04-23,1,UN5Z,113704
2025-04-23,6,UN5Z,121630
2025-04-24,4,UN5Z,111099
2025-04-24,5,UN5Z,110983
2025-04-24,3,UN5Z,101360
2025-04-25,8,UN5Z,118161
2025-04-25,2,UN5Z,111317
2025-04-25,2,UN5Z,105609
2025-04-25,2,UN5Z,110744
2025-04-26,4,UN5Z,113015
2025-04-26,8,UN5Z,103046
2025-04-26,6,UN5Z,107351
2025-04-27,8,UN5Z,112181
2025-04-27,5,UN5Z,115051
2025-04-28,5,UN5Z,111037
2025-04-28,4,UN5Z,118696
2025-04-28,5,UN5Z,104738
2025-04-29,2,UN5Z,119620
2025-04-29,1,UN5Z,119982
2025-04-29,6,UN5Z,106465
2025-04-30,8,UN5Z,104245
2025-04-30,5,UN5Z,101086
2025-04-30,2,UN5Z,103436
2025-04-30,4,UN5Z,101859
2025-05-01,4,UN5Z,106372
2025-05-01,5,UN5Z,109014
2025-05-02,2,UN5Z,102043
2025-05-02,6,UN5Z,123653
2025-05-03,1,UN5Z,111695
2025-05-03,4,UN5Z,123125
2025-05-04,8,UN5Z,102046
2025-05-04,2,UN5Z,102064
2025-05-04,1,UN5Z,118466
2025-05-04,8,UN5Z,123683
2025-05-05,5,UN5Z,108949
2025-05-06,7,UN5Z,101017
2025-05-06,5,UN5Z,105802
2025-05-06,2,UN5Z,119564
2025-05-07,5,UN5Z,106694
2025-05-08,8,UN5Z,121181
2025-05-08,1,UN5Z,111914
2025-05-08,7,UN5Z,109250
2025-05-08,7,UN5Z,111066
2025-05-09,1,UN5Z,123567
2025-05-09,4,UN5Z,113377
2025-05-09,4,UN5Z,120656
2025-05-09,7,UN5Z,114076
2025-05-10,7,UN5Z,115856
2025-05-10,1,UN5Z,116537
2025-05-11,1,UN5Z,108215
2025-05-11,6,UN5Z,120070
2025-05-11,1,UN5Z,104915
2025-05-12,5,UN5Z,120426
2025-05-12,4,UN5Z,103625
2025-05-12,1,UN5Z,101551
2025-05-13,7,UN5Z,105671
2025-05-13,7,UN5Z,109232
2025-05-13,1,UN5Z,103869
2025-05-14,7,UN5Z,120139
2025-05-15,8,UN5Z,113941
2025-05-15,7,UN5Z,118904
2025-05-15,5,UN5Z,103579
2025-05-16,7,UN5Z,114551
2025-05-16,8,UN5Z,123470
2025-05-17,3,UN5Z,101182
2025-05-17,1,UN5Z,124923
2025-05-18,5,UN5Z,104783
2025-05-18,2,UN5Z,113713
2025-05-18,4,UN5Z,109510
2025-05-19,6,UN5Z,115279
2025-05-19,7,UN5Z,101370
2025-05-19,1,UN5Z,118285
2025-05-20,6,UN5Z,107506
2025-05-20,5,UN5Z,122030
2025-05-20,5,UN5Z,106214
2025-05-21,2,UN5Z,106909
2025-05-22,6,UN5Z,119589
2025-05-22,5,UN5Z,103611
2025-05-22,3,UN5Z,107279
2025-05-23,8,UN5Z,107316
2025-05-23,1,UN5Z,124167
2025-05-23,8,UN5Z,124156
2025-05-23,1,UN5Z,106806
2025-05-24,1,UN5Z,102700
2025-05-24,6,UN5Z,101987
2025-05-24,8,UN5Z,118231
2025-05-24,4,UN5Z,107107
2025-05-25,1,UN5Z,106301
2025-05-25,2,UN5Z,112015
2025-05-25,5,UN5Z,116866
2025-05-25,6,UN5Z,109226
2025-05-26,8,UN5Z,119781
2025-05-27,5,UN5Z,121548
2025-05-27,5,UN5Z,101470
2025-05-28,8,UN5Z,116112
2025-05-28,3,UN5Z,103858
2025-05-28,4,UN5Z,112535
2025-05-29,3,UN5Z,104322
2025-05-29,1,UN5Z,123447
2025-05-30,2,UN5Z,115532
2025-05-30,1,UN5Z,107801
2025-05-31,8,UN5Z,105221
2025-05-31,6,UN5Z,114576
2025-06-01,4,UN5Z,108530
2025-06-02,5,UN5Z,123149
2025-06-03,1,UN5Z,121046
2025-06-03,6,UN5Z,123268
2025-06-03,1,UN5Z,122843
2025-06-04,6,UN5Z,103271
2025-06-04,2,UN5Z,104013
2025-06-05,8,UN5Z,106457
2025-06-06,2,UN5Z,124957
2025-06-07,4,UN5Z,107873
2025-06-07,6,UN5Z,107416
2025-06-08,7,UN5Z,118482
2025-06-08,2,UN5Z,101606
2025-06-08,7,UN5Z,102521
2025-06-09,3,UN5Z,114946
2025-06-09,1,UN5Z,111276
2025-06-09,6,UN5Z,101600
2025-06-10,6,UN5Z,110040
2025-06-10,7,UN5Z,116310
2025-06-10,6,UN5Z,116948
2025-06-11,5,UN5Z,123990
2025-06-11,1,UN5Z,122231
2025-06-11,3,UN5Z,116833
2025-06-11,6,UN5Z,105755
2025-06-12,5,UN5Z,124183
2025-06-13,1,UN5Z,105227
2025-06-13,2,UN5Z,112870
2025-06-14,6,UN5Z,105244
2025-06-14,6,UN5Z,104824
2025-06-15,7,UN5Z,121146
2025-06-15,1,UN5Z,115881
2025-06-16,7,UN5Z,105510
2025-06-16,2,UN5Z,107379
2025-06-17,4,UN5Z,116244
2025-06-18,2,UN5Z,107453
2025-06-18,1,UN5Z,110783
2025-06-18,8,UN5Z,123770
2025-06-18,8,UN5Z,105808
2025-06-19,5,UN5Z,122468
2025-06-19,4,UN5Z,113838
2025-06-19,5,UN5Z,122179
2025-06-20,6,UN5Z,119867
2025-06-20,4,UN5Z,112182
2025-06-21,4,UN5Z,115399
2025-06-21,8,UN5Z,115578
2025-06-21,6,UN5Z,108761
2025-06-22,4,UN5Z,118187
2025-06-23,7,UN5Z,100282
2025-06-23,6,UN5Z,117153
2025-06-23,2,UN5Z,123664
2025-06-23,6,UN5Z,105287
2025-06-24,6,UN5Z,103490
2025-06-25,4,UN5Z,118471
2025-06-25,8,UN5Z,107638
2025-06-25,7,UN5Z,113935
2025-06-25,4,UN5Z,117572
2025-06-26,4,UN5Z,119739
2025-06-26,7,UN5Z,112648
2025-06-27,5,UN5Z,101694
2025-06-27,5,UN5Z,101405
2025-06-28,6,UN5Z,101435
2025-06-28,2,UN5Z,103362
2025-06-28,2,UN5Z,124436
2025-06-29,7,UN5Z,123933
2025-06-29,3,UN5Z,105731
2025-06-29,8,UN5Z,114185
2025-06-29,4,UN5Z,108026
2025-06-30,8,UN5Z,116138
2025-06-30,1,UN5Z,113016
2025-07-01,2,UN5Z,100904
2025-07-01,7,UN5Z,106245
2025-07-02,8,UN5Z,124963
2025-07-02,2,UN5Z,120023
2025-07-02,3,UN5Z,121323
2025-07-03,7,UN5Z,113288
2025-07-04,3,UN5Z,117662
2025-07-05,3,UN5Z,113948
2025-07-06,7,UN5Z,106145
2025-07-06,6,UN5Z,101354
2025-07-06,3,UN5Z,119608
2025-07-06,7,UN5Z,112603
2025-07-07,5,UN5Z,100210
2025-07-07,2,UN5Z,111455
2025-07-08,6,UN5Z,120012
2025-07-08,2,UN5Z,111955
2025-07-08,1,UN5Z,118128
2025-07-09,6,UN5Z,119536
2025-07-10,7,UN5Z,107666
2025-07-10,8,UN5Z,107227
2025-07-10,7,UN5Z,121048
2025-07-10,5,UN5Z,122462
2025-07-11,3,UN5Z,104028
2025-07-11,3,UN5Z,118548
2025-07-11,2,UN5Z,122008
2025-07-11,3,UN5Z,118587
2025-07-12,6,UN5Z,118995
2025-07-13,7,UN5Z,121116
2025-07-13,6,UN5Z,106379
2025-07-13,8,UN5Z,116797
2025-07-13,3,UN5Z,103371
2025-07-14,2,UN5Z,108375
2025-07-14,4,UN5Z,117170
2025-07-14,5,UN5Z,121509
2025-07-15,6,UN5Z,107618
2025-07-15,1,UN5Z,108070
2025-07-15,7,UN5Z,109574
2025-07-15,5,UN5Z,108857
2025-07-16,7,UN5Z,123845
2025-07-16,6,UN5Z,102390
2025-07-16,3,UN5Z,105507
2025-07-17,1,UN5Z,113393
2025-07-17,4,UN5Z,108745
2025-07-18,5,UN5Z,111969
2025-07-18,6,UN5Z,111685
2025-07-18,2,UN5Z,119127
2025-07-18,6,UN5Z,117328
2025-07-19,3,UN5Z,102141
2025-07-19,2,UN5Z,112728
2025-07-19,5,UN5Z,115018
2025-07-20,8,UN5Z,123793
2025-07-20,8,UN5Z,107144
2025-07-20,4,UN5Z,123318
2025-07-21,5,UN5Z,107869
2025-07-21,5,UN5Z,100481
2025-07-22,4,UN5Z,101815
2025-07-23,3,UN5Z,117023
2025-07-23,2,UN5Z,103758
2025-07-23,4,UN5Z,109661
2025-07-24,1,UN5Z,113739
2025-07-24,1,UN5Z,116583
2025-07-25,1,UN5Z,101814
2025-07-25,8,UN5Z,121586
2025-07-26,6,UN5Z,124361
2025-07-27,5,UN5Z,102849
2025-07-27,7,UN5Z,110944
2025-07-28,3,UN5Z,116987
2025-07-28,8,UN5Z,121942
2025-07-28,5,UN5Z,103765
2025-07-28,2,UN5Z,110629
2025-07-29,8,UN5Z,121122
2025-07-30,8,UN5Z,108582
2025-07-30,5,UN5Z,116718
2025-07-30,2,UN5Z,118524
2025-07-30,3,UN5Z,103902
2025-07-31,2,UN5Z,120785
2025-07-31,6,UN5Z,114995
2025-07-31,2,UN5Z,101359
2025-08-01,2,UN5Z,105866
2025-08-01,6,UN5Z,104899
2025-08-02,6,UN5Z,124814
2025-08-02,5,UN5Z,124179
2025-08-03,2,UN5Z,102680
2025-08-03,6,UN5Z,111811
2025-08-03,1,UN5Z,118754
2025-08-03,7,UN5Z,118574
2025-08-04,6,UN5Z,115719
2025-08-05,1,UN5Z,116425
2025-08-05,1,UN5Z,123563
2025-08-06,3,UN5Z,107435
2025-08-06,7,UN5Z,105383
2025-08-07,4,UN5Z,102360
2025-08-07,5,UN5Z,103148
2025-08-08,3,UN5Z,105036
2025-08-08,8,UN5Z,115756
2025-08-08,3,UN5Z,100551
2025-08-08,8,UN5Z,115876
2025-08-09,3,UN5Z,108931
2025-08-09,4,UN5Z,117008
2025-08-09,2,UN5Z,108369
2025-08-10,1,UN5Z,111310
2025-08-10,7,UN5Z,108486
2025-08-11,8,UN5Z,120993
2025-08-12,3,UN5Z,106907
2025-08-12,1,UN5Z,108288
2025-08-13,5,UN5Z,102236
2025-08-13,7,UN5Z,100072
2025-08-13,4,UN5Z,107345
2025-08-13,6,UN5Z,104462
2025-08-14,3,UN5Z,107266
2025-08-14,5,UN5Z,108110
2025-08-14,4,UN5Z,122139
2025-08-14,5,UN5Z,117963
2025-08-15,8,UN5Z,115611
2025-08-15,7,UN5Z,100461
2025-08-15,6,UN5Z,112252
2025-08-15,8,UN5Z,102523
2025-08-16,2,UN5Z,108869
2025-08-16,4,UN5Z,100202
2025-08-16,2,UN5Z,103701
2025-08-17,7,UN5Z,109516
2025-08-17,8,UN5Z,107936
2025-08-17,6,UN5Z,121639
2025-08-18,7,UN5Z,109611
2025-08-18,2,UN5Z,114169
2025-08-19,8,UN5Z,123604
2025-08-19,6,UN5Z,106693
2025-08-20,6,UN5Z,100870
2025-08-21,3,UN5Z,106698
2025-08-21,8,UN5Z,113547
2025-08-21,8,UN5Z,103721
2025-08-21,7,UN5Z,124448
2025-08-22,1,UN5Z,103192
2025-08-22,5,UN5Z,111003
2025-08-23,4,UN5Z,115907
2025-08-23,7,UN5Z,104369
2025-08-23,1,UN5Z,111399
2025-08-24,5,UN5Z,100085
2025-08-24,6,UN5Z,102189
2025-08-24,7,UN5Z,122959
2025-08-25,8,UN5Z,102987
2025-08-25,7,UN5Z,115928
2025-08-25,7,UN5Z,111656
2025-08-25,5,UN5Z,124491
2025-08-26,5,UN5Z,104772
2025-08-27,4,UN5Z,113956
2025-08-27,6,UN5Z,106880
2025-08-27,1,UN5Z,120033
2025-08-27,5,UN5Z,104495
2025-08-28,7,UN5Z,121375
2025-08-28,4,UN5Z,106929
2025-08-28,3,UN5Z,104388
2025-08-28,4,UN5Z,122091
2025-08-29,6,UN5Z,114651
2025-08-30,1,UN5Z,111607
2025-08-30,1,UN5Z,124039
2025-08-31,2,UN5Z,113641
2025-08-31,6,UN5Z,121788
2025-08-31,6,UN5Z,121718
2025-08-31,2,UN5Z,107054
2025-09-01,4,UN5Z,108282
2025-09-02,4,UN5Z,110259
2025-09-02,3,UN5Z,114548
2025-09-02,7,UN5Z,101561
2025-09-03,5,UN5Z,122685
2025-09-03,3,UN5Z,112855
2025-09-04,6,UN5Z,114557
2025-09-04,7,UN5Z,124175
2025-09-04,4,UN5Z,100052
2025-09-05,1,UN5Z,118773
2025-09-05,1,UN5Z,116705
2025-09-06,2,UN5Z,107772
2025-09-07,8,UN5Z,109225
2025-09-07,1,UN5Z,103878
2025-09-07,3,UN5Z,106985
2025-09-07,5,UN5Z,102778
2025-09-08,1,UN5Z,116569
2025-09-08,4,UN5Z,108003
2025-09-08,4,UN5Z,109193
2025-09-09,5,UN5Z,112844
2025-09-10,7,UN5Z,110601
2025-09-11,3,UN5Z,112602
2025-09-11,5,UN5Z,107009
2025-09-11,2,UN5Z,107862
2025-09-11,2,UN5Z,117657
2025-09-12,7,UN5Z,105292
2025-09-13,1,UN5Z,119490
2025-09-14,2,UN5Z,123279
2025-09-14,7,UN5Z,115529
2025-09-15,5,UN5Z,103181
2025-09-15,6,UN5Z,106909
2025-09-16,1,UN5Z,110311
2025-09-16,5,UN5Z,117212
2025-09-16,5,UN5Z,113324
2025-09-16,8,UN5Z,122660
2025-09-17,2,UN5Z,111082
2025-09-17,5,UN5Z,102930
2025-09-18,7,UN5Z,121892
2025-09-18,5,UN5Z,108610
2025-09-18,7,UN5Z,120420
2025-09-18,2,UN5Z,111120
2025-09-19,7,UN5Z,102193
2025-09-19,5,UN5Z,112671
2025-09-20,5,UN5Z,114143
2025-09-20,4,UN5Z,112657
2025-09-20,7,UN5Z,120176
2025-09-20,1,UN5Z,105149
2025-09-21,7,UN5Z,120030
2025-09-21,6,UN5Z,104545
2025-09-21,2,UN5Z,112402
2025-09-21,8,UN5Z,117575
2025-09-22,1,UN5Z,110671
2025-09-22,7,UN5Z,106688
2025-09-23,8,UN5Z,102313
2025-09-23,6,UN5Z,112194
2025-09-24,2,UN5Z,113244
2025-09-24,5,UN5Z,116403
2025-09-24,6,UN5Z,119632
2025-09-24,3,UN5Z,108909
2025-09-25,2,UN5Z,106817
2025-09-26,4,UN5Z,109973
2025-09-26,8,UN5Z,101260
2025-09-27,2,UN5Z,116990
2025-09-27,3,UN5Z,121620
2025-09-28,8,UN5Z,108163
2025-09-28,4,UN5Z,100832
2025-09-28,1,UN5Z,111285
2025-09-28,8,UN5Z,107886
2025-09-29,7,UN5Z,104574
2025-09-29,5,UN5Z,119174
2025-09-29,6,UN5Z,106108
2025-09-30,1,UN5Z,124435
2025-09-30,6,UN5Z,118325
2025-10-01,1,UN5Z,122080
2025-10-01,5,UN5Z,110953
2025-10-01,4,UN5Z,117738
2025-10-01,8,UN5Z,122348
2025-10-02,6,UN5Z,105786
2025-10-02,4,UN5Z,116582
2025-10-02,6,UN5Z,111269
2025-10-02,8,UN5Z,113103
2025-10-03,2,UN5Z,107051
2025-10-03,2,UN5Z,113076
2025-10-03,7,UN5Z,115333
2025-10-03,2,UN5Z,109600
2025-10-04,3,UN5Z,114676
2025-10-04,1,UN5Z,105948
2025-10-04,3,UN5Z,114193
2025-10-04,2,UN5Z,112409
2025-10-05,4,UN5Z,103121
2025-10-05,8,UN5Z,112491
2025-10-06,1,UN5Z,108711
2025-10-07,8,UN5Z,124710
2025-10-07,3,UN5Z,106926
2025-10-07,8,UN5Z,112612
2025-10-07,3,UN5Z,116038
2025-10-08,7,UN5Z,108512
2025-10-08,1,UN5Z,113459
2025-10-08,5,UN5Z,106384
2025-10-08,2,UN5Z,116819
2025-10-09,5,UN5Z,103527
2025-10-09,5,UN5Z,113384
2025-10-09,6,UN5Z,110775
2025-10-09,6,UN5Z,106792
2025-10-10,3,UN5Z,114295
2025-10-10,5,UN5Z,103106
2025-10-11,6,UN5Z,102309
2025-10-11,5,UN5Z,109961
2025-10-12,8,UN5Z,109247
2025-10-12,4,UN5Z,121435
2025-10-12,6,UN5Z,103468
2025-10-12,3,UN5Z,116307
2025-10-13,8,UN5Z,109116
2025-10-13,1,UN5Z,116313
2025-10-14,7,UN5Z,120385
2025-10-14,3,UN5Z,118726
2025-10-14,3,UN5Z,110832
2025-10-15,2,UN5Z,105686
2025-10-15,1,UN5Z,116785
2025-10-15,5,UN5Z,110546
2025-10-15,4,UN5Z,109838
2025-10-16,2,UN5Z,110428
2025-10-16,8,UN5Z,111038
2025-10-17,2,UN5Z,105959
2025-10-17,1,UN5Z,114800
2025-10-17,8,UN5Z,109185
2025-10-18,2,UN5Z,114929
2025-10-18,6,UN5Z,109984
2025-10-19,6,UN5Z,115872
2025-10-19,1,UN5Z,116140
2025-10-20,5,UN5Z,122099
2025-10-20,5,UN5Z,120313
2025-10-21,5,UN5Z,120255
2025-10-21,6,UN5Z,101093
2025-10-21,7,UN5Z,100915
2025-10-21,5,UN5Z,119963
2025-10-22,2,UN5Z,121717
2025-10-22,3,UN5Z,117761
2025-10-23,4,UN5Z,104281
2025-10-24,3,UN5Z,101813
2025-10-24,5,UN5Z,102595
2025-10-24,2,UN5Z,110571
2025-10-25,7,UN5Z,109632
2025-10-25,6,UN5Z,102628
2025-10-26,8,UN5Z,117920
2025-10-26,4,UN5Z,123711
2025-10-26,3,UN5Z,103893
2025-10-27,4,UN5Z,106373
2025-10-28,2,UN5Z,106415
2025-10-28,3,UN5Z,113696
2025-10-29,3,UN5Z,115064
2025-10-29,8,UN5Z,101788
2025-10-30,6,UN5Z,117173
2025-10-31,1,UN5Z,103058
2025-11-01,8,UN5Z,107955
2025-11-01,7,UN5Z,114814
2025-11-02,6,UN5Z,111777
2025-11-02,5,UN5Z,109823
2025-11-02,2,UN5Z,123635
2025-11-02,4,UN5Z,116116
2025-11-03,7,UN5Z,104147
2025-11-03,7,UN5Z,116284
2025-11-03,8,UN5Z,124464
2025-11-03,6,UN5Z,115084
2025-11-04,6,UN5Z,100671
2025-11-04,2,UN5Z,101022
2025-11-04,4,UN5Z,115805
2025-11-05,5,UN5Z,110317
2025-11-05,3,UN5Z,106587
2025-11-06,8,UN5Z,109779
2025-11-06,8,UN5Z,109729
2025-11-06,5,UN5Z,111387
2025-11-06,2,UN5Z,109468
2025-11-07,6,UN5Z,104642
2025-11-07,3,UN5Z,122573
2025-11-07,1,UN5Z,121422
2025-11-07,6,UN5Z,123152
2025-11-08,6,UN5Z,113634
2025-11-08,7,UN5Z,121548
2025-11-08,4,UN5Z,111370
2025-11-08,4,UN5Z,122409
2025-11-09,6,UN5Z,106074
2025-11-09,3,UN5Z,114556
2025-11-09,1,UN5Z,111074
2025-11-09,4,UN5Z,110501
2025-11-10,6,UN5Z,109166
2025-11-10,4,UN5Z,124542
2025-11-10,1,UN5Z,108515
2025-11-10,5,UN5Z,101374
2025-11-11,2,UN5Z,122179
2025-11-11,6,UN5Z,100934
2025-11-11,5,UN5Z,117399
2025-11-12,5,UN5Z,104367
2025-11-13,5,UN5Z,112119
2025-11-14,7,UN5Z,110527
2025-11-14,1,UN5Z,113732
2025-11-14,5,UN5Z,109665
2025-11-14,5,UN5Z,120995
2025-11-15,1,UN5Z,106643
2025-11-16,8,UN5Z,124864
2025-11-16,8,UN5Z,101715
2025-11-16,3,UN5Z,115955
2025-11-16,8,UN5Z,114610
2025-11-17,1,UN5Z,110379
2025-11-18,1,UN5Z,117548
2025-11-18,3,UN5Z,119454
2025-11-18,3,UN5Z,120919
2025-11-19,2,UN5Z,103770
2025-11-19,7,UN5Z,101781
2025-11-20,1,UN5Z,104146
2025-11-21,1,UN5Z,118177
2025-11-21,6,UN5Z,121486
2025-11-21,2,UN5Z,101455
2025-11-21,5,UN5Z,115043
2025-11-22,1,UN5Z,121777
2025-11-22,6,UN5Z,111363
2025-11-23,3,UN5Z,103122
2025-11-23,6,UN5Z,112150
2025-11-23,1,UN5Z,107047
2025-11-24,7,UN5Z,102425
2025-11-24,1,UN5Z,118349
2025-11-24,2,UN5Z,110401
2025-11-24,4,UN5Z,111829
2025-11-25,5,UN5Z,102513
2025-11-25,2,UN5Z,119738
2025-11-26,8,UN5Z,111229
2025-11-26,1,UN5Z,111452
2025-11-27,4,UN5Z,107122
2025-11-27,7,UN5Z,115085
2025-11-27,3,UN5Z,119869
2025-11-28,5,UN5Z,120241
2025-11-29,6,UN5Z,102075
2025-11-29,2,UN5Z,118801
2025-11-29,6,UN5Z,120230
2025-11-30,2,UN5Z,113615
2025-11-30,8,UN5Z,115096
2025-11-30,2,UN5Z,110382
2025-11-30,2,UN5Z,106792
2025-12-01,3,UN5Z,123659
2025-12-02,3,UN5Z,124311
2025-12-03,1,UN5Z,113343
2025-12-03,3,UN5Z,123489
2025-12-03,1,UN5Z,103425
2025-12-04,6,UN5Z,107233
2025-12-04,8,UN5Z,122761
2025-12-05,4,UN5Z,117967
2025-12-06,4,UN5Z,118802
2025-12-06,3,UN5Z,117632
2025-12-06,5,UN5Z,110872
2025-12-07,7,UN5Z,118359
2025-12-08,3,UN5Z,114442
2025-12-08,5,UN5Z,110455
2025-12-08,3,UN5Z,116243
2025-12-09,7,UN5Z,119803
2025-12-09,4,UN5Z,111413
2025-12-09,4,UN5Z,116061
2025-12-10,4,UN5Z,119724
2025-12-10,3,UN5Z,117252
2025-12-10,5,UN5Z,124566
2025-12-11,8,UN5Z,121036
2025-12-11,5,UN5Z,105795
2025-12-11,2,UN5Z,104513
2025-12-12,6,UN5Z,115244
2025-12-12,6,UN5Z,113181
2025-12-12,6,UN5Z,105046
2025-12-12,8,UN5Z,109988
2025-12-13,1,UN5Z,121461
2025-12-13,7,UN5Z,113223
2025-12-14,4,UN5Z,121141
2025-12-14,7,UN5Z,108748
2025-12-15,5,UN5Z,124666
2025-12-15,4,UN5Z,105280
2025-12-15,6,UN5Z,101214
2025-12-16,2,UN5Z,102756
2025-12-16,4,UN5Z,105454
2025-12-16,5,UN5Z,104965
2025-12-17,8,UN5Z,110677
2025-12-17,5,UN5Z,108659
2025-12-18,2,UN5Z,102217
2025-12-19,8,UN5Z,119809
2025-12-19,3,UN5Z,119014
2025-12-20,6,UN5Z,108219
2025-12-20,6,UN5Z,119796
2025-12-20,7,UN5Z,122559
2025-12-20,1,UN5Z,117308
2025-12-21,2,UN5Z,104440
2025-12-21,6,UN5Z,118810
2025-12-21,1,UN5Z,105012
2025-12-22,7,UN5Z,121947
2025-12-22,8,UN5Z,100858
2025-12-23,6,UN5Z,111640
2025-12-23,2,UN5Z,119388
2025-12-23,3,UN5Z,117340
2025-12-24,5,UN5Z,105742
2025-12-24,3,UN5Z,111437
2025-12-24,8,UN5Z,100825
2025-12-25,1,UN5Z,119508
2025-12-25,8,UN5Z,118961
2025-12-26,7,UN5Z,116863
2025-12-26,7,UN5Z,120083
2025-12-26,8,UN5Z,112011
2025-12-26,4,UN5Z,109750
2025-12-27,6,UN5Z,111803
2025-12-27,6,UN5Z,105247
2025-12-27,8,UN5Z,100283
2025-12-28,5,UN5Z,118134
2025-12-28,1,UN5Z,117823
2025-12-28,4,UN5Z,119844
2025-12-28,2,UN5Z,121642
2025-12-29,7,UN5Z,123153
2025-12-29,5,UN5Z,112725
2025-12-29,7,UN5Z,113542
2025-12-29,1,UN5Z,113459
2025-12-30,3,UN5Z,118291
2025-12-30,5,UN5Z,108555
2025-12-31,3,UN5Z,122986
2025-12-31,3,UN5Z,119630
2025-02-01,1,1ZXO,112616
2025-02-01,2,1ZXO,121759
2025-02-01,5,1ZXO,122480
2025-02-02,6,1ZXO,115383
2025-02-02,8,1ZXO,116699
2025-02-03,3,1ZXO,108038
2025-02-03,8,1ZXO,102210
2025-02-03,1,1ZXO,100752
2025-02-03,3,1ZXO,115437
2025-02-04,3,1ZXO,113912
2025-02-04,5,1ZXO,123794
2025-02-05,2,1ZXO,107565
2025-02-05,3,1ZXO,114407
2025-02-05,4,1ZXO,102858
2025-02-06,7,1ZXO,111063
2025-02-06,2,1ZXO,111952
2025-02-07,3,1ZXO,104367
2025-02-07,6,1ZXO,120016
2025-02-08,8,1ZXO,106711
2025-02-09,6,1ZXO,117600
2025-02-09,2,1ZXO,115072
2025-02-10,7,1ZXO,118511
2025-02-10,4,1ZXO,110922
2025-02-10,8,1ZXO,104488
2025-02-10,7,1ZXO,108035
2025-02-11,4,1ZXO,111526
2025-02-11,2,1ZXO,119417
2025-02-11,7,1ZXO,111602
2025-02-11,3,1ZXO,104836
2025-02-12,3,1ZXO,117151
2025-02-12,7,1ZXO,111396
2025-02-12,6,1ZXO,113439
2025-02-13,7,1ZXO,114313
2025-02-13,7,1ZXO,113110
2025-02-13,2,1ZXO,110328
2025-02-14,8,1ZXO,117628
2025-02-14,1,1ZXO,102311
2025-02-14,4,1ZXO,112977
2025-02-15,4,1ZXO,120137
2025-02-15,6,1ZXO,102722
2025-02-16,6,1ZXO,100739
2025-02-16,1,1ZXO,120177
2025-02-16,7,1ZXO,102966
2025-02-17,4,1ZXO,113254
2025-02-18,8,1ZXO,118655
2025-02-18,4,1ZXO,121903
2025-02-19,4,1ZXO,118542
2025-02-20,7,1ZXO,102496
2025-02-20,2,1ZXO,100921
2025-02-20,6,1ZXO,103178
