ID Card,Tipo de Card,Status,SLA Resposta,SLA Resolução,Equipe,Data de Criação,Data de resolução,Data de reabertura,Data prevista para entrega,Data replanejada para entrega,Horas estimadas do projeto,Data da carga
105846,TASK,Done,,,Equipe 1,2025-06-25,2025-07-18,,2025-07-24,,128,2025-07-18
112491,SUBTASK,Done,,,Equipe 1,2025-06-28,2025-07-12,,2025-07-22,,,2025-07-12
102776,SUBTASK,Done,,,Equipe 1,2025-03-15,2025-04-08,,2025-04-14,,,2025-04-08
113459,INICIATIVE,In Progress,,,Equipe 1,2025-08-15,,,2025-09-02,,,2025-08-15
121719,BUG,Done,MET,MET,Equipe 1,2025-04-25,2025-05-25,,2025-05-15,,156,2025-05-25
124869,SUBTASK,Done,,,Equipe 1,2025-05-21,2025-06-10,,2025-06-07,,,2025-06-10
101206,SUBTASK,Done,,,Equipe 1,2025-08-27,2025-09-17,,2025-09-25,,,2025-09-17
115410,SUBTASK,Canceled,,,Equipe 1,2025-10-14,2025-10-25,,2025-11-05,,,2025-10-25
101027,SUBTASK,Done,,,Equipe 1,2025-08-15,2025-08-28,,2025-08-27,,,2025-08-28
104324,EPIC,Done,,,Equipe 1,2025-08-19,2025-09-13,,2025-09-11,,,2025-09-13
116473,TASK,Done,,,Equipe 1,2025-09-25,2025-10-20,,2025-10-08,,20,2025-10-20
120515,INICIATIVE,Done,,,Equipe 1,2025-11-30,2025-12-26,,2025-12-13,2026-01-08,,2025-12-26
103415,BUG SUBTASK,Done,,,Equipe 1,2025-02-03,2025-02-15,,2025-02-20,,,2025-02-15
119138,SUBTASK,Done,,,Equipe 1,2025-08-02,2025-08-19,,2025-08-25,,,2025-08-19
116900,SUBTASK,Done,,,Equipe 1,2025-11-12,2025-12-12,,2025-11-30,,,2025-12-12
122507,BUG,Done,MET,MET,Equipe 12,2025-05-04,2025-05-28,,2025-05-17,,60,2025-05-28
111247,SUBTASK,Done,,,Equipe 1,2025-09-06,2025-09-21,,2025-09-17,,,2025-09-21
124925,SUBTASK,Done,,,Equipe 1,2025-09-06,2025-09-17,,2025-09-17,,,2025-09-17
121786,SUBTASK,Done,,,Equipe 1,2025-06-18,2025-06-30,,2025-07-14,,,2025-06-30
102084,SUBTASK,Canceled,,,Equipe 4,2025-06-29,2025-07-28,,2025-07-09,,,2025-07-28
115976,BUG SUBTASK,Done,,,Equipe 1,2025-05-07,2025-05-24,,2025-05-21,,,2025-05-24
107660,SUBTASK,Canceled,,,Equipe 3,2025-05-06,2025-05-23,,2025-06-04,,,2025-05-23
108841,SUBTASK,Canceled,,,Equipe 1,2025-07-25,2025-08-09,,2025-08-23,,,2025-08-09
124444,SUBTASK,Done,,,Equipe 2,2025-11-08,2025-12-02,,2025-12-08,,,2025-12-02
108656,TASK,Done,,,Equipe 2,2025-08-20,2025-09-05,,2025-09-17,,144,2025-09-05
122379,SUBTASK,Done,,,Equipe 1,2025-07-19,2025-08-12,,2025-08-16,,,2025-08-12
110549,EPIC,Done,,,Equipe 1,2025-09-13,2025-10-13,,2025-10-08,,,2025-10-13
116764,BUG,Done,MET,MET,Equipe 3,2025-06-01,2025-06-14,,2025-06-16,,88,2025-06-14
115667,SUBTASK,Done,,,Equipe 1,2025-08-29,2025-09-20,,2025-09-17,,,2025-09-20
101408,BUG,Done,MET,MET,Equipe 2,2025-01-01,2025-01-28,,2025-01-26,,8,2025-01-28
119905,INICIATIVE,Done,,,Equipe 1,2025-10-13,2025-11-06,,2025-11-11,,,2025-11-06
116694,SUBTASK,Done,,,Equipe 1,2025-01-19,2025-02-05,,2025-01-29,2025-02-23,,2025-02-05
105497,TASK,Done,,,Equipe 1,2025-09-08,2025-09-22,,2025-10-04,,72,2025-09-22
111669,BUG,Done,MET,MET,Equipe 2,2025-06-22,2025-07-15,,2025-07-20,,12,2025-07-15
122676,INICIATIVE,Canceled,,,Equipe 1,2025-09-12,2025-10-02,,2025-09-25,,,2025-10-02
100435,SUBTASK,Done,,,Equipe 1,2025-05-21,2025-06-08,,2025-06-03,,,2025-06-08
104820,SUBTASK,Done,,,Equipe 1,2025-08-18,2025-09-15,,2025-08-30,,,2025-09-15
103178,SUBTASK,Done,,,Equipe 3,2025-09-29,2025-10-24,,2025-10-22,,,2025-10-24
117177,BUG SUBTASK,Done,,,Equipe 13,2025-02-20,2025-03-19,,2025-03-07,,,2025-03-19
123839,BUG SUBTASK,Done,,,Equipe 4,2025-10-10,2025-10-26,,2025-10-24,,,2025-10-26
112331,SUBTASK,Canceled,,,Equipe 3,2025-10-08,2025-10-19,,2025-10-25,,,2025-10-19
114573,BUG,Done,MET,MET,Equipe 1,2025-08-16,2025-08-29,,2025-09-11,,116,2025-08-29
112308,BUG SUBTASK,Done,,,Equipe 2,2025-06-26,2025-07-19,,2025-07-09,,,2025-07-19
110062,BUG SUBTASK,Done,,,Equipe 1,2025-06-13,2025-06-24,,2025-07-03,,,2025-06-24
103332,TASK,Done,,,Equipe 1,2025-08-17,2025-09-07,,2025-08-30,,136,2025-09-07
121737,SUBTASK,Done,,,Equipe 1,2025-05-29,2025-06-13,,2025-06-11,,,2025-06-13
116131,TASK,Done,,,Equipe 1,2025-08-18,2025-08-30,,2025-08-31,,104,2025-08-30
123207,BUG,Done,MET,MET,Equipe 1,2025-04-16,2025-05-16,,2025-05-03,,52,2025-05-16
112851,TASK,Done,,,Equipe 1,2025-07-04,2025-07-21,,2025-07-15,,156,2025-07-21
104284,SUBTASK,Done,,,Equipe 1,2025-04-04,2025-04-29,,2025-04-21,,,2025-04-29
102399,SUBTASK,Done,,,Equipe 3,2025-11-25,2025-12-05,,2025-12-22,,,2025-12-05
104082,TASK,Done,,,Equipe 1,2025-05-26,2025-06-11,,2025-06-12,,152,2025-06-11
123494,SUBTASK,Done,,,Equipe 1,2025-06-06,2025-06-18,,2025-06-17,,,2025-06-18
107700,BUG SUBTASK,Done,,,Equipe 2,2025-06-12,2025-07-03,,2025-06-29,,,2025-07-03
101033,EPIC,Done,,,Equipe 1,2025-05-05,2025-06-02,,2025-05-15,,,2025-06-02
102912,BUG SUBTASK,Done,,,Equipe 2,2025-09-17,2025-10-14,,2025-10-14,,,2025-10-14
115723,BUG,Done,MET,MET,Equipe 1,2025-07-15,2025-08-03,,2025-08-02,,8,2025-08-03
108695,SUBTASK,Done,,,Equipe 6,2025-04-14,2025-05-07,,2025-05-09,,,2025-05-07
117602,EPIC,Done,,,Equipe 2,2025-07-05,2025-07-18,,2025-07-21,,,2025-07-18
118682,TASK,For Technical Analysis,,,Equipe 5,2025-04-12,,,2025-04-26,,144,2025-04-12
124398,SUBTASK,Done,,,Equipe 1,2025-06-18,2025-07-10,,2025-07-01,,,2025-07-10
109439,BUG,Done,MET,MET,Equipe 1,2025-07-28,2025-08-11,,2025-08-20,,56,2025-08-11
107234,BUG SUBTASK,Done,,,Equipe 1,2025-10-17,2025-11-02,,2025-11-08,2025-12-02,,2025-11-02
102595,SUBTASK,Done,,,Equipe 1,2025-06-21,2025-07-06,,2025-07-10,,,2025-07-06
108205,SUBTASK,Canceled,,,Equipe 2,2025-10-01,2025-10-28,,2025-10-31,,,2025-10-28
119228,SUBTASK,Canceled,,,Equipe 2,2025-06-22,2025-07-06,,2025-07-09,,,2025-07-06
117523,TASK,Done,,,Equipe 1,2025-07-19,2025-08-06,,2025-08-01,,60,2025-08-06
110807,EPIC,Done,,,Equipe 5,2025-08-31,2025-09-28,,2025-09-23,,,2025-09-28
119215,TASK,Done,,,Equipe 1,2025-08-29,2025-09-11,,2025-09-17,,160,2025-09-11
104358,SUBTASK,Done,,,Equipe 2,2025-08-03,2025-08-24,,2025-08-22,2025-08-30,,2025-08-24
111412,EPIC,Done,,,Equipe 1,2025-07-29,2025-08-17,,2025-08-24,,,2025-08-17
104999,TASK,Done,,,Equipe 1,2025-06-03,2025-06-18,,2025-06-18,,12,2025-06-18
114846,BUG SUBTASK,Done,,,Equipe 1,2025-03-11,2025-04-09,,2025-03-24,,,2025-04-09
102040,SUBTASK,Done,,,Equipe 1,2025-03-18,2025-04-02,,2025-04-02,2025-04-07,,2025-04-02
106958,BUG SUBTASK,Done,,,Equipe 1,2025-04-07,2025-04-29,,2025-05-01,,,2025-04-29
117316,SUBTASK,Triage,,,Equipe 1,2025-08-31,,,2025-09-26,,,2025-08-31
111165,BUG SUBTASK,Done,,,Equipe 4,2025-03-05,2025-03-26,,2025-04-01,,,2025-03-26
108757,TASK,Done,,,Equipe 1,2025-04-18,2025-05-04,,2025-05-09,,24,2025-05-04
101904,SUBTASK,Done,,,Equipe 2,2025-08-25,2025-09-07,,2025-09-13,,,2025-09-07
122329,SUBTASK,Done,,,Equipe 1,2025-03-16,2025-03-26,,2025-03-29,,,2025-03-26
124912,TASK,Done,,,Equipe 1,2025-10-16,2025-11-02,,2025-11-03,2025-11-15,128,2025-11-02
104363,BUG SUBTASK,Done,,,Equipe 3,2025-12-07,2025-12-26,,2025-12-20,,,2025-12-26
120379,SUBTASK,Done,,,Equipe 1,2025-09-09,2025-10-09,,2025-09-26,,,2025-10-09
124130,EPIC,Done,,,Equipe 1,2025-02-26,2025-03-10,,2025-03-23,,,2025-03-10
102551,BUG SUBTASK,Done,,,Equipe 2,2025-08-12,2025-08-30,,2025-09-01,,,2025-08-30
114376,BUG SUBTASK,Done,,,Equipe 9,2025-09-26,2025-10-11,,2025-10-15,,,2025-10-11
118215,TASK,Done,,,Equipe 1,2025-03-04,2025-03-18,,2025-03-24,,52,2025-03-18
115026,BUG SUBTASK,Done,,,Equipe 1,2025-09-16,2025-10-05,,2025-10-02,,,2025-10-05
114721,BUG SUBTASK,Done,,,Equipe 1,2025-10-10,2025-10-27,,2025-11-03,,,2025-10-27
114903,BUG,Done,MET,MET,Equipe 1,2025-05-10,2025-06-09,,2025-05-21,,52,2025-06-09
114236,SUBTASK,For Release,,,Equipe 1,2025-07-07,,,2025-07-17,,,2025-07-07
104617,SUBTASK,Done,,,Equipe 6,2025-07-25,2025-08-11,,2025-08-24,,,2025-08-11
104148,BUG SUBTASK,Done,,,Equipe 1,2025-08-01,2025-08-21,,2025-08-17,,,2025-08-21
117493,TASK,In Development,,,Equipe 1,2025-10-16,,,2025-11-10,2025-11-18,12,2025-10-16
117635,SUBTASK,Done,,,Equipe 2,2025-09-23,2025-10-17,,2025-10-08,,,2025-10-17
104400,INICIATIVE,Done,,,Equipe 1,2025-07-02,2025-07-27,,2025-07-17,,,2025-07-27
109178,SUBTASK,Canceled,,,Equipe 1,2025-08-11,2025-08-30,,2025-09-04,,,2025-08-30
116995,BUG SUBTASK,Done,,,Equipe 1,2025-10-22,2025-11-15,,2025-11-11,,,2025-11-15
115131,BUG SUBTASK,Done,,,Equipe 3,2025-12-05,2025-12-21,,2025-12-26,,,2025-12-21
112405,SUBTASK,Done,,,Equipe 1,2025-10-22,2025-11-10,,2025-11-08,,,2025-11-10
103223,SUBTASK,Done,,,Equipe 1,2025-09-25,2025-10-15,,2025-10-19,,,2025-10-15
105224,TASK,Done,,,Equipe 2,2025-10-01,2025-10-24,,2025-10-17,,64,2025-10-24
109489,SUBTASK,Done,,,Equipe 1,2025-12-12,2026-01-11,,2025-12-31,,,2026-01-11
104308,TASK,Done,,,Equipe 11,2025-10-10,2025-11-08,,2025-10-20,,20,2025-11-08
101289,SUBTASK,Done,,,Equipe 1,2025-05-13,2025-06-08,,2025-05-27,,,2025-06-08
120721,SUBTASK,Done,,,Equipe 1,2025-08-09,2025-08-29,,2025-09-08,2025-10-02,,2025-08-29
120295,TASK,Done,,,Equipe 1,2025-02-22,2025-03-06,,2025-03-12,,92,2025-03-06
103349,SUBTASK,Done,,,Equipe 1,2025-06-28,2025-07-11,,2025-07-26,,,2025-07-11
123465,BUG SUBTASK,Done,,,Equipe 1,2025-06-29,2025-07-16,,2025-07-09,,,2025-07-16
114401,BUG SUBTASK,Done,,,Equipe 1,2025-06-09,2025-07-02,,2025-06-27,,,2025-07-02
116605,SUBTASK,Done,,,Equipe 1,2025-05-15,2025-06-07,,2025-05-28,,,2025-06-07
105168,BUG SUBTASK,Done,,,Equipe 1,2025-07-11,2025-08-09,,2025-08-10,,,2025-08-09
115750,BUG SUBTASK,Done,,,Equipe 2,2025-06-04,2025-06-28,,2025-07-01,,,2025-06-28
123533,SUBTASK,Canceled,,,Equipe 1,2025-06-12,2025-07-01,,2025-06-27,,,2025-07-01
103069,BUG,Canceled,MET,MET,Equipe 1,2025-09-19,2025-10-08,,2025-10-03,,40,2025-10-08
115181,SUBTASK,Done,,,Equipe 2,2025-10-15,2025-10-28,,2025-10-30,,,2025-10-28
121406,TASK,Done,,,Equipe 1,2025-06-02,2025-06-23,,2025-06-15,,52,2025-06-23
108558,SUBTASK,Done,,,Equipe 1,2025-08-08,2025-08-30,,2025-08-25,,,2025-08-30
104720,SUBTASK,Done,,,Equipe 1,2025-09-16,2025-09-27,,2025-09-26,,,2025-09-27
100527,TASK,Done,,,Equipe 1,2025-04-18,2025-05-11,,2025-05-11,,36,2025-05-11
106002,SUBTASK,Done,,,Equipe 1,2025-09-24,2025-10-13,,2025-10-04,,,2025-10-13
101198,SUBTASK,Done,,,Equipe 1,2025-05-18,2025-06-15,,2025-06-04,,,2025-06-15
101585,BUG SUBTASK,Done,,,Equipe 1,2025-11-07,2025-12-07,,2025-12-05,,,2025-12-07
113541,SUBTASK,Done,,,Equipe 1,2025-04-01,2025-04-22,,2025-04-24,,,2025-04-22
123336,TASK,Done,,,Equipe 1,2025-04-16,2025-05-05,,2025-05-01,,140,2025-05-05
109908,TASK,Done,,,Equipe 1,2025-05-05,2025-05-28,,2025-05-18,,96,2025-05-28
109323,TASK,Done,,,Equipe 1,2025-10-07,2025-10-31,,2025-10-17,,144,2025-10-31
100056,BUG SUBTASK,Done,,,Equipe 7,2025-04-13,2025-05-05,,2025-04-28,,,2025-05-05
118632,BUG SUBTASK,Done,,,Equipe 1,2025-02-14,2025-03-15,,2025-02-27,,,2025-03-15
107169,BUG SUBTASK,Done,,,Equipe 1,2025-06-02,2025-06-24,,2025-07-01,,,2025-06-24
102783,SUBTASK,Done,,,Equipe 1,2025-08-11,2025-09-09,,2025-08-21,,,2025-09-09
100202,TASK,Done,,,Equipe 1,2025-01-15,2025-01-27,,2025-01-26,,152,2025-01-27
111960,TASK,Done,,,Equipe 4,2025-08-05,2025-08-22,,2025-08-15,,20,2025-08-22
121921,BUG SUBTASK,Done,,,Equipe 1,2025-06-13,2025-06-29,,2025-06-26,,,2025-06-29
123878,TASK,Done,,,Equipe 1,2025-04-22,2025-05-14,,2025-05-11,,128,2025-05-14
112558,SUBTASK,Done,,,Equipe 2,2025-07-18,2025-08-08,,2025-07-30,,,2025-08-08
103444,SUBTASK,Done,,,Equipe 1,2025-04-20,2025-04-30,,2025-05-17,,,2025-04-30
106452,SUBTASK,Done,,,Equipe 1,2025-10-21,2025-11-03,,2025-10-31,,,2025-11-03
109122,SUBTASK,Done,,,Equipe 2,2025-05-02,2025-05-31,,2025-05-23,,,2025-05-31
115741,SUBTASK,Done,,,Equipe 6,2025-07-24,2025-08-20,,2025-08-10,,,2025-08-20
123928,BUG,Done,EXCEEDED,MET,Equipe 1,2025-09-20,2025-10-19,,2025-10-14,,44,2025-10-19
107356,SUBTASK,Done,,,Equipe 5,2025-08-28,2025-09-13,,2025-09-11,,,2025-09-13
118771,BUG SUBTASK,Done,,,Equipe 1,2025-11-01,2025-11-26,,2025-11-12,,,2025-11-26
101041,SUBTASK,Done,,,Equipe 1,2025-06-20,2025-07-12,,2025-07-11,,,2025-07-12
121814,EPIC,Canceled,,,Equipe 2,2025-07-05,2025-07-30,,2025-08-02,,,2025-07-30
100735,TASK,Done,,,Equipe 1,2025-07-02,2025-07-28,,2025-07-24,,60,2025-07-28
115146,SUBTASK,Done,,,Equipe 1,2025-09-18,2025-09-28,,2025-10-12,,,2025-09-28
104394,BUG SUBTASK,Done,,,Equipe 2,2025-09-24,2025-10-22,,2025-10-07,,,2025-10-22
105512,TASK,Done,,,Equipe 1,2025-06-08,2025-06-23,,2025-07-06,,128,2025-06-23
114945,SUBTASK,Done,,,Equipe 2,2025-05-23,2025-06-05,,2025-06-06,,,2025-06-05
107216,BUG,Done,EXCEEDED,MET,Equipe 1,2025-09-27,2025-10-10,,2025-10-11,,28,2025-10-10
112847,BUG SUBTASK,Done,,,Equipe 1,2025-10-01,2025-10-16,,2025-10-11,,,2025-10-16
102461,SUBTASK,Done,,,Equipe 1,2025-08-28,2025-09-14,,2025-09-27,,,2025-09-14
119708,BUG,Canceled,MET,MET,Equipe 2,2025-03-07,2025-03-17,,2025-03-28,,96,2025-03-17
120234,TASK,Done,,,Equipe 1,2025-07-17,2025-08-04,,2025-08-03,,156,2025-08-04
117811,TASK,Canceled,,,Equipe 1,2025-03-06,2025-03-25,,2025-03-22,,48,2025-03-25
113997,SUBTASK,Backlog,,,Equipe 1,2025-05-18,,,2025-05-28,,,2025-05-18
111472,TASK,Done,,,Equipe 1,2025-06-21,2025-07-05,,2025-07-03,,116,2025-07-05
119899,TASK,Done,,,Equipe 1,2025-12-26,2026-01-07,,2026-01-16,,64,2026-01-07
111577,TASK,Done,,,Equipe 2,2025-03-04,2025-03-17,,2025-03-19,,20,2025-03-17
108517,INICIATIVE,Done,,,Equipe 1,2025-12-26,2026-01-15,,2026-01-22,,,2026-01-15
110376,SUBTASK,Canceled,,,Equipe 2,2025-09-20,2025-10-12,,2025-10-18,,,2025-10-12
105280,BUG,Canceled,MET,MET,Equipe 1,2025-06-20,2025-07-14,,2025-07-18,,40,2025-07-14
121046,SUBTASK,Done,,,Equipe 1,2025-06-06,2025-06-27,,2025-06-16,,,2025-06-27
108989,INICIATIVE,Done,,,Equipe 1,2025-12-15,2025-12-28,,2026-01-10,,,2025-12-28
106901,BUG SUBTASK,Canceled,,,Equipe 1,2025-05-11,2025-05-27,,2025-06-02,,,2025-05-27
117402,EPIC,Done,,,Equipe 1,2025-08-23,2025-09-09,,2025-09-17,,,2025-09-09
121565,BUG,Done,MET,MET,Equipe 1,2025-04-28,2025-05-26,,2025-05-25,,32,2025-05-26
116939,SUBTASK,Done,,,Equipe 2,2025-11-10,2025-12-02,,2025-11-29,,,2025-12-02
111160,SUBTASK,Done,,,Equipe 1,2025-10-30,2025-11-15,,2025-11-16,,,2025-11-15
119788,SUBTASK,Done,,,Equipe 1,2025-08-15,2025-09-04,,2025-09-09,,,2025-09-04
119280,INICIATIVE,Canceled,,,Equipe 1,2025-10-27,2025-11-17,,2025-11-13,,,2025-11-17
110996,BUG SUBTASK,Done,,,Equipe 1,2025-07-13,2025-08-08,,2025-08-03,2025-08-16,,2025-08-08
108506,TASK,Done,,,Equipe 1,2025-10-05,2025-10-30,,2025-10-24,,80,2025-10-30
124530,TASK,Done,,,Equipe 1,2025-06-30,2025-07-25,,2025-07-22,,80,2025-07-25
105676,EPIC,Done,,,Equipe 1,2025-08-18,2025-09-09,,2025-08-29,,,2025-09-09
118269,SUBTASK,Done,,,Equipe 1,2025-07-10,2025-08-03,,2025-07-25,,,2025-08-03
105494,SUBTASK,Canceled,,,Equipe 1,2025-08-21,2025-09-13,,2025-09-06,,,2025-09-13
102432,BUG SUBTASK,Canceled,,,Equipe 1,2025-01-26,2025-02-13,,2025-02-11,,,2025-02-13
102753,BUG SUBTASK,Done,,,Equipe 1,2025-03-30,2025-04-14,,2025-04-19,,,2025-04-14
114737,SUBTASK,Done,,,Equipe 1,2025-03-25,2025-04-07,,2025-04-10,,,2025-04-07
115357,SUBTASK,In Technical Analysis,,,Equipe 3,2025-07-30,,,2025-08-16,,,2025-07-30
119767,SUBTASK,Canceled,,,Equipe 3,2025-04-15,2025-05-08,,2025-05-11,,,2025-05-08
102851,SUBTASK,Done,,,Equipe 2,2025-03-16,2025-03-26,,2025-04-02,,,2025-03-26
105083,INICIATIVE,Done,,,Equipe 1,2025-09-10,2025-09-22,,2025-10-07,,,2025-09-22
114708,BUG,Done,MET,MET,Equipe 1,2025-11-07,2025-11-19,,2025-12-01,,40,2025-11-19
102853,INICIATIVE,Done,,,Equipe 1,2025-05-29,2025-06-15,,2025-06-17,,,2025-06-15
100597,EPIC,Done,,,Equipe 1,2025-05-11,2025-05-25,,2025-05-25,,,2025-05-25
120163,SUBTASK,Done,,,Equipe 1,2025-09-15,2025-10-07,,2025-09-27,,,2025-10-07
116780,TASK,Done,,,Equipe 2,2025-03-17,2025-03-29,,2025-04-05,,20,2025-03-29
111501,BUG,Ready for Development,IN PROGRESS,IN PROGRESS,Equipe 1,2025-02-28,,,2025-03-16,,92,2025-02-28
117385,SUBTASK,Canceled,,,Equipe 1,2025-07-13,2025-07-24,,2025-08-04,,,2025-07-24
115187,BUG SUBTASK,Done,,,Equipe 1,2025-06-29,2025-07-23,,2025-07-23,,,2025-07-23
100675,TASK,Done,,,Equipe 1,2025-08-13,2025-08-26,,2025-08-31,,44,2025-08-26
116256,SUBTASK,Done,,,Equipe 3,2025-07-08,2025-08-03,,2025-08-03,,,2025-08-03
109861,INICIATIVE,Done,,,Equipe 1,2025-01-29,2025-02-26,,2025-02-21,,,2025-02-26
103236,EPIC,Done,,,Equipe 1,2025-02-02,2025-02-26,,2025-02-23,,,2025-02-26
116503,SUBTASK,Done,,,Equipe 15,2025-06-27,2025-07-09,,2025-07-24,,,2025-07-09
111892,SUBTASK,Done,,,Equipe 1,2025-10-02,2025-10-14,,2025-10-27,2025-11-24,,2025-10-14
114408,SUBTASK,Done,,,Equipe 1,2025-12-25,2026-01-16,,2026-01-12,,,2026-01-16
122403,BUG SUBTASK,Done,,,Equipe 1,2025-07-18,2025-08-04,,2025-08-14,,,2025-08-04
111237,TASK,Backlog,,,Equipe 1,2025-04-21,,,2025-05-11,,152,2025-04-21
120062,SUBTASK,Done,,,Equipe 1,2025-09-10,2025-09-30,,2025-10-04,,,2025-09-30
122911,TASK,Done,,,Equipe 1,2025-07-16,2025-08-02,,2025-08-03,,8,2025-08-02
103268,BUG SUBTASK,Done,,,Equipe 1,2025-04-02,2025-04-24,,2025-04-25,,,2025-04-24
114719,SUBTASK,Done,,,Equipe 1,2025-05-21,2025-06-08,,2025-06-05,,,2025-06-08
104747,BUG SUBTASK,Done,,,Equipe 1,2025-07-10,2025-07-31,,2025-07-31,,,2025-07-31
116537,SUBTASK,Done,,,Equipe 2,2025-07-01,2025-07-22,,2025-07-25,,,2025-07-22
105302,SUBTASK,Done,,,Equipe 2,2025-04-12,2025-04-29,,2025-05-10,,,2025-04-29
104964,EPIC,Done,,,Equipe 1,2025-05-16,2025-05-30,,2025-06-13,,,2025-05-30
123365,SUBTASK,Done,,,Equipe 1,2025-07-10,2025-07-24,,2025-08-08,,,2025-07-24
112234,SUBTASK,Done,,,Equipe 1,2025-10-29,2025-11-18,,2025-11-23,,,2025-11-18
121247,TASK,Done,,,Equipe 1,2025-08-25,2025-09-21,,2025-09-17,2025-09-24,160,2025-09-21
119697,BUG,In Refinement,IN PROGRESS,IN PROGRESS,Equipe 2,2025-09-23,,,2025-10-06,,152,2025-09-23
119050,BUG,Done,MET,MET,Equipe 1,2025-07-09,2025-07-20,,2025-07-20,,84,2025-07-20
122045,SUBTASK,Done,,,Equipe 2,2025-05-20,2025-06-10,,2025-06-18,,,2025-06-10
122579,BUG,Done,MET,EXCEEDED,Equipe 1,2025-07-14,2025-08-02,,2025-07-25,,160,2025-08-02
111675,BUG SUBTASK,Done,,,Equipe 2,2025-07-26,2025-08-06,,2025-08-14,,,2025-08-06
102060,BUG SUBTASK,Done,,,Equipe 1,2025-06-25,2025-07-19,,2025-07-22,,,2025-07-19
120246,BUG,Canceled,MET,EXCEEDED,Equipe 1,2025-06-03,2025-06-30,,2025-07-01,,144,2025-06-30
110038,INICIATIVE,Done,,,Equipe 3,2025-06-27,2025-07-10,,2025-07-21,,,2025-07-10
118048,BUG SUBTASK,Done,,,Equipe 4,2025-04-21,2025-05-07,,2025-05-17,,,2025-05-07
122502,BUG,Canceled,MET,MET,Equipe 1,2025-12-22,2026-01-06,,2026-01-17,,28,2026-01-06
116856,SUBTASK,For Release,,,Equipe 1,2025-05-11,,,2025-05-27,,,2025-05-11
124347,BUG SUBTASK,Done,,,Equipe 1,2025-08-31,2025-09-21,,2025-09-10,,,2025-09-21
112292,BUG SUBTASK,Done,,,Equipe 2,2025-08-23,2025-09-05,,2025-09-09,,,2025-09-05
101279,TASK,Done,,,Equipe 1,2025-09-27,2025-10-12,,2025-10-16,,152,2025-10-12
122934,BUG,Done,EXCEEDED,MET,Equipe 3,2025-09-06,2025-09-25,,2025-09-30,,144,2025-09-25
118946,BUG,Done,EXCEEDED,EXCEEDED,Equipe 1,2025-01-09,2025-01-31,,2025-02-05,,16,2025-01-31
103296,SUBTASK,Canceled,,,Equipe 1,2025-11-16,2025-12-12,,2025-12-03,,,2025-12-12
121725,SUBTASK,Done,,,Equipe 1,2025-09-19,2025-10-16,,2025-09-30,,,2025-10-16
109349,EPIC,Done,,,Equipe 1,2025-06-26,2025-07-18,,2025-07-25,,,2025-07-18
122290,SUBTASK,Done,,,Equipe 1,2025-07-03,2025-08-02,,2025-07-15,,,2025-08-02
105263,EPIC,Canceled,,,Equipe 1,2025-07-17,2025-08-03,,2025-07-29,,,2025-08-03
108232,TASK,Triage,,,Equipe 1,2025-06-26,,,2025-07-11,,104,2025-06-26
102869,INICIATIVE,Done,,,Equipe 1,2025-12-08,2026-01-06,,2025-12-21,2026-01-10,,2026-01-06
123665,TASK,Done,,,Equipe 3,2025-07-17,2025-07-29,,2025-08-13,,152,2025-07-29
116371,BUG SUBTASK,Done,,,Equipe 1,2025-09-24,2025-10-13,,2025-10-07,,,2025-10-13
114502,SUBTASK,Done,,,Equipe 2,2025-06-06,2025-06-29,,2025-06-24,,,2025-06-29
118953,SUBTASK,Done,,,Equipe 1,2025-12-06,2026-01-01,,2025-12-22,,,2026-01-01
119681,TASK,Done,,,Equipe 1,2025-03-27,2025-04-11,,2025-04-26,,136,2025-04-11
111592,SUBTASK,Ready for Development,,,Equipe 2,2025-05-26,,,2025-06-19,,,2025-05-26
100769,SUBTASK,Done,,,Equipe 2,2025-11-11,2025-11-29,,2025-12-11,,,2025-11-29
123532,BUG SUBTASK,Done,,,Equipe 1,2025-05-20,2025-06-08,,2025-06-14,,,2025-06-08
113219,INICIATIVE,Done,,,Equipe 5,2025-04-23,2025-05-17,,2025-05-08,,,2025-05-17
106583,BUG,Canceled,MET,MET,Equipe 3,2025-08-16,2025-09-12,,2025-09-14,,148,2025-09-12
124051,SUBTASK,Done,,,Equipe 1,2025-08-03,2025-08-23,,2025-08-15,,,2025-08-23
114983,BUG SUBTASK,Done,,,Equipe 2,2025-01-12,2025-01-29,,2025-02-04,,,2025-01-29
115940,SUBTASK,Done,,,Equipe 1,2025-07-26,2025-08-10,,2025-08-12,,,2025-08-10
120101,SUBTASK,Done,,,Equipe 1,2025-11-06,2025-11-29,,2025-11-21,,,2025-11-29
100403,SUBTASK,Done,,,Equipe 1,2025-09-06,2025-10-01,,2025-09-23,,,2025-10-01
108451,TASK,Done,,,Equipe 4,2025-11-24,2025-12-06,,2025-12-04,,104,2025-12-06
104632,SUBTASK,Done,,,Equipe 1,2025-05-08,2025-05-27,,2025-05-19,,,2025-05-27
108092,TASK,Done,,,Equipe 1,2025-11-13,2025-12-12,,2025-12-13,,148,2025-12-12
104949,BUG SUBTASK,Done,,,Equipe 1,2025-06-07,2025-07-06,,2025-06-17,,,2025-07-06
114570,BUG SUBTASK,Done,,,Equipe 1,2025-07-05,2025-08-04,,2025-07-22,,,2025-08-04
104427,BUG SUBTASK,Done,,,Equipe 1,2025-06-02,2025-06-29,,2025-06-14,,,2025-06-29
